"No.","Time","Source","Destination","Protocol","Length","Info"
"762","156.440495","127.0.0.1","127.0.0.1","TCP","44","62771  >  5000 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"763","156.440518","127.0.0.1","127.0.0.1","HTTP","62","HTTP/1.0 200 OK  (text/html)"
"764","156.440528","127.0.0.1","127.0.0.1","TCP","44","62771  >  5000 [ACK] Seq=146 Ack=192 Win=65280 Len=0"
"765","156.440856","127.0.0.1","127.0.0.1","TCP","44","62771  >  5000 [FIN, ACK] Seq=146 Ack=192 Win=65280 Len=0"
"766","156.440878","127.0.0.1","127.0.0.1","TCP","44","5000  >  62771 [ACK] Seq=192 Ack=147 Win=65280 Len=0"
"767","156.443292","127.0.0.1","127.0.0.1","TCP","44","5000  >  62771 [FIN, ACK] Seq=192 Ack=147 Win=65280 Len=0"
"768","156.443318","127.0.0.1","127.0.0.1","TCP","44","62771  >  5000 [ACK] Seq=147 Ack=193 Win=65280 Len=0"
"769","158.211409","127.0.0.1","127.0.0.1","TCP","56","62772  >  5000 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"770","158.211488","127.0.0.1","127.0.0.1","TCP","56","5000  >  62772 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"771","158.211532","127.0.0.1","127.0.0.1","TCP","44","62772  >  5000 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"772","158.211609","127.0.0.1","127.0.0.1","HTTP","189","GET / HTTP/1.1 "
"773","158.211645","127.0.0.1","127.0.0.1","TCP","44","5000  >  62772 [ACK] Seq=1 Ack=146 Win=65280 Len=0"
"774","159.658678","127.0.0.1","127.0.0.1","TCP","217","5000  >  62772 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 776]"
"775","159.658718","127.0.0.1","127.0.0.1","TCP","44","62772  >  5000 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"776","159.658745","127.0.0.1","127.0.0.1","HTTP","62","HTTP/1.0 200 OK  (text/html)"
"777","159.658756","127.0.0.1","127.0.0.1","TCP","44","62772  >  5000 [ACK] Seq=146 Ack=192 Win=65280 Len=0"
"778","159.659080","127.0.0.1","127.0.0.1","TCP","44","62772  >  5000 [FIN, ACK] Seq=146 Ack=192 Win=65280 Len=0"
"779","159.659107","127.0.0.1","127.0.0.1","TCP","44","5000  >  62772 [ACK] Seq=192 Ack=147 Win=65280 Len=0"
"780","159.661253","127.0.0.1","127.0.0.1","TCP","44","5000  >  62772 [FIN, ACK] Seq=192 Ack=147 Win=65280 Len=0"
"781","159.661277","127.0.0.1","127.0.0.1","TCP","44","62772  >  5000 [ACK] Seq=147 Ack=193 Win=65280 Len=0"
"797","168.561776","127.0.0.1","127.0.0.1","TCP","56","62773  >  5000 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"798","168.561912","127.0.0.1","127.0.0.1","TCP","56","5000  >  62773 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"799","168.561965","127.0.0.1","127.0.0.1","TCP","44","62773  >  5000 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"800","168.562036","127.0.0.1","127.0.0.1","HTTP","189","GET / HTTP/1.1 "
"801","168.562052","127.0.0.1","127.0.0.1","TCP","44","5000  >  62773 [ACK] Seq=1 Ack=146 Win=65280 Len=0"
"802","169.684829","127.0.0.1","127.0.0.1","TCP","217","5000  >  62773 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 804]"
"803","169.684870","127.0.0.1","127.0.0.1","TCP","44","62773  >  5000 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"804","169.684897","127.0.0.1","127.0.0.1","HTTP","62","HTTP/1.0 200 OK  (text/html)"
"805","169.684907","127.0.0.1","127.0.0.1","TCP","44","62773  >  5000 [ACK] Seq=146 Ack=192 Win=65280 Len=0"
"806","169.685254","127.0.0.1","127.0.0.1","TCP","44","62773  >  5000 [FIN, ACK] Seq=146 Ack=192 Win=65280 Len=0"
"807","169.685286","127.0.0.1","127.0.0.1","TCP","44","5000  >  62773 [ACK] Seq=192 Ack=147 Win=65280 Len=0"
"808","169.686965","127.0.0.1","127.0.0.1","TCP","44","5000  >  62773 [FIN, ACK] Seq=192 Ack=147 Win=65280 Len=0"
"809","169.686990","127.0.0.1","127.0.0.1","TCP","44","62773  >  5000 [ACK] Seq=147 Ack=193 Win=65280 Len=0"
"810","170.747680","127.0.0.1","127.0.0.1","TCP","56","62774  >  5000 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"811","170.747748","127.0.0.1","127.0.0.1","TCP","56","5000  >  62774 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"812","170.747788","127.0.0.1","127.0.0.1","TCP","44","62774  >  5000 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"813","170.747895","127.0.0.1","127.0.0.1","HTTP","189","GET / HTTP/1.1 "
"814","170.747914","127.0.0.1","127.0.0.1","TCP","44","5000  >  62774 [ACK] Seq=1 Ack=146 Win=65280 Len=0"
"819","171.963398","127.0.0.1","127.0.0.1","TCP","217","5000  >  62774 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 821]"
"820","171.963462","127.0.0.1","127.0.0.1","TCP","44","62774  >  5000 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"821","171.963490","127.0.0.1","127.0.0.1","HTTP","62","HTTP/1.0 200 OK  (text/html)"
"822","171.963502","127.0.0.1","127.0.0.1","TCP","44","62774  >  5000 [ACK] Seq=146 Ack=192 Win=65280 Len=0"
"823","171.963941","127.0.0.1","127.0.0.1","TCP","44","62774  >  5000 [FIN, ACK] Seq=146 Ack=192 Win=65280 Len=0"
"824","171.963981","127.0.0.1","127.0.0.1","TCP","44","5000  >  62774 [ACK] Seq=192 Ack=147 Win=65280 Len=0"
"825","171.965737","127.0.0.1","127.0.0.1","TCP","44","5000  >  62774 [FIN, ACK] Seq=192 Ack=147 Win=65280 Len=0"
"826","171.965816","127.0.0.1","127.0.0.1","TCP","44","62774  >  5000 [ACK] Seq=147 Ack=193 Win=65280 Len=0"
